URL,AUTHOR_NAME,AUTHOR_ID,AUTHOR_NICK,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Total.Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video.Share.Status,Is.Video.Owner?,Post.Views,Total.Views,Total.Views.For.All.Crossposts,Video.Length,Link,Image.Text,Link.Text,Description,Total.Interactions.weighted,Overperforming.Score,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO
https://www.facebook.com/346452728781906/posts/4676122455814890,acordacatanduva,346452728781906,Acorda Catanduva & Região,MEDIA_NEWS_COMPANY,BR,"AQUI VOCÊ FICA SABENDO DAS NOVIDADES DE CATANDUVA, O QUE A POPULAÇÃO PRECISA SABER, O QUE A MÍDI",2012-09-15 19:03:46,82781,112519,2021-12-28 19:10:00 BRT,2021-12-28,19:10:00,Photo,3,2,0,1,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/acordacatanduva/photos/a.346464458780733/4676121835814952/?type=3,NA,NA,NA,3,-55.67,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1636759676621752/posts/2794793624151679,patriotarios,1636759676621752,Patriotários,COMMUNITY,BR,Página de humor político,2016-10-17 20:09:00,54297,58021,2021-11-21 08:55:57 BRT,2021-11-21,08:55:57,Photo,314,128,15,104,0,1,65,0,0,1,NA,-,0,0,0,N/A,https://www.facebook.com/patriotarios/photos/a.1802008566763528/2794793590818349/?type=3,TODO MUNDO SABE PATOARREPENDIDO oumo BOLSONARISTAS COMERÃO MERDA SE O BOLSONARO MANDAR DIZ SARA WINTER BOLSONA TA BOM MITO,NA,NA,314,-1.11,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/300457810415129/posts/1265732820554285,entreoceueterra,300457810415129,Entre o Céu e a Terra,COMMUNITY,BR,"Entre o céu e a terra está
você e Deus...e o seu 
grande amor",2017-06-19 01:12:08,101822,102519,2021-08-13 15:59:31 BRT,2021-08-13,15:59:31,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.i7news.ig.com.br/noticia/45388/cidades/investigacao-da-policia-civil-chega-a-uma-conclusao-sobre-o-caso-do-suposto-atentado-contra-joice-hasselmann-13082021?dv=60a1dee9e56e944e,NA,Investigação da Polícia Civil chega a uma conclusão sobre o caso do suposto atentado contra Joice Hasselmann,No dia 17 de julho a parlamentar teria acordado sobre uma poça de sangue com fraturas no rosto e na costela.,0,-22,Outro,Violenta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.facebook.com/522126697963113/posts/2093666780809089,carlosjordyoficial,100044343163573,Carlos Jordy,POLITICIAN,BR,"Direitista, conservador, Deputado Federal pelo RJ eleito com 204.048 votos.
.Instagram/twitter: @car",2015-12-01 15:10:03,293415,639732,2021-12-01 15:03:49 BRT,2021-12-01,15:03:49,Photo,2705,1374,238,648,1,18,291,2,133,0,NA,-,0,0,0,N/A,https://www.facebook.com/carlosjordyoficial/photos/a.1017849161724195/2093666754142425/?type=3,"Carla Zambelli Dep 23:59 Prezada, não estou a venda. Moro receberá salário de R$ 22 mil do Podemos Oeste 00:00 f CARLOS JORDY DEPUTADO FEDERAL CARLOSJORDYOFICIAL CARLOSJORDY CARLOSJORDY CARLOSJORDY",NA,NA,2705,01.06,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/154549538022977/posts/2528405817303992,oepm.es,100069130452980,Oficina Española de Patentes y Marcas (OEPM),GOVERNMENT_ORGANIZATION,NA,La OEPM es el Organismo Público responsable del registro y la concesión de las distintas modalidad,2012-10-17 10:20:26,3712,4275,2021-12-07 10:00:02 BRT,2021-12-07,10:00:02,Photo,1,1,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/154549538022977/photos/a.179709908840273/2528405230637384/?type=3,"Jornadas +E Propiedad Industrial: nuevas Estrategias para Innovar 9 de diciembre 11:30 13:00 h. Híbrido © Contaremos para la ocasión con la presencia, entre otros, de: Carmen Toledo Unidad Información spañola Patentes Marcas Sergio Rodriguez Presidente Pfizer Nuria Marcos Directora general de PONSIP Quevedo Divulgador cientificoy presentador Sanz Madrid Directora deRelaciones Internacionales.de Farmaindustria Dulce Miranda propiedad industrial eintelectualde DelortteLega Con la Colaboración Especial de: Opfizer Deloitte.",NA,NA,1,-0.92,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/140763506086925/posts/2037792016384055,prefeituradeitauna,100068847385078,Prefeitura de Itaúna,GOVERNMENT_ORGANIZATION,BR,Gestão 2021/2024,2013-02-05 18:26:34,17263,19028,2021-09-27 09:15:39 BRT,2021-09-27,09:15:39,Photo,3,3,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/prefeituradeitauna/photos/a.141231559373453/2037791796384077/?type=3,2a Etapa do Circuito Itaunense de Vôlei de Praia 2021 aconteceu nesse fim de semana ITAÚNA vóleidepraa THIAGO ISAT TAÚNA THIAGO 2427688 prefeituradeitauna itauna.mg.gov.br ITAÚNA 120 anos PREFEITURADE ITAUNA,Photos from Prefeitura de Itaúna's post,NA,3,-9.67,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/2036915186340519/posts/4969555476409794,leandrosoaresmachado,100050474950126,Leandro Soares Machado,PERSON,BR,"Professor, Consultor de Negócios, Jornalista e Conciliador.",2018-07-18 19:52:42,13364,16993,2021-12-07 17:55:51 BRT,2021-12-07,17:55:51,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.jornalpontagrossa.com.br/noticia/29077/projeto-obriga-juizes-a-analisar-pareceres-da-camara-e-do-senado-no-controle-de-constitucionalidade,NA,Projeto obriga juízes a analisar pareceres da Câmara e do Senado no controle de constitucionalidade,Billy Boss/Câmara dos Deputados Margarete Coelho: objetivo é valorizar o trabalho do Legislativo na confecção das leis O Projeto de Lei 2585/21 i...,0,-22,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/591112547894770/posts/1561095507563131,patos13pt,591112547894770,Diretório Municipal de Patos,ACTIVITY_GENERAL,BR,"Página oficial do facebook do Diretório Municipal do Partido dos Trabalhadores em Patos, na Paraíba",2018-02-22 21:17:13,9435,9419,2021-09-19 14:46:36 BRT,2021-09-19,14:46:36,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/redetvt/videos/435794504931005/,NA,This is a re-share of a post,"O centenário do educador pernambucano Paulo Freire, que em 19 de setembro de 2021 completaria 100 anos, será comemorado virtualmente com muita alegria e cultura popular. Uma dezena de instituições do movimento educacional brasileiro e internacional promovem, nos dias 19 e 20 de setembro, o 100º Aniversário de Paulo Freire em evento virtual.

Dentre as instituições promotoras do evento virtual, estão a CNTE (Confederação Nacional dos Trabalhadores em Educação), a UFPE (Universidade Federal de Pernambuco), a IEAL (Internacional da Educação para a América Latina), a Red Estrado (Rede de Estudos Latino Americano sobre o Trabalho Docente), o CEAAL (Conselho de Educação Popular da América Latina e do Caribe) e as entidades que compõem o FNPE (Fórum Nacional Popular de Educação).

Participações:

Alceu Valença
Silvério Pessoa 
Bloco Flor da Lira de Olinda
Quadrilha Junina Origem Nordestina
Maracatu Estrela Brilhante do Recife
Mariane Bigio
Luiz Inácio Lula da Silva
David Edwards
Nita Freire
Leonardo Boff
Mário Sérgio Cortella
Luiza Erundina. 
Cristovam Buarque
Aloizio Mercadante

#CNTE
#DebatePetroleiro
#IarasePagus",0,-74,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1936268083263977/posts/4021133848110713,lutacontraogolpe,1936268083263977,ANTIFAscismo,COMMUNITY,BR,"Pela democracia e pela Constituição. Contra os oportunistas, maus perdedores. Contra o fascismo que se fortaleceu no Golpe de 2016.",2015-12-06 22:14:08,20737,20755,2021-11-11 20:10:02 BRT,2021-11-11,20:10:02,Photo,55,40,1,10,0,0,0,4,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/lutacontraogolpe/photos/a.2006044802952971/4021133824777382/?type=3,"Erika Kokay @erikakokay Ο Brasil está entre os três países com as piores inflações do mundo. Sabe por quê? Porque a economia foi dolarizada, Ο real desvalorizado, vivemos uma crise econômica, social, política, institucional. Falta credibilidade interna e externa para o governo #bolsocaro.",NA,NA,55,-2.02,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1616275568638297/posts/2932092433723264,oracoesigrejacatolica,1616275568638297,Orações Católicas,ACTIVITY_GENERAL,BR,"“E tudo o que pedirem em oração, se crerem, vocês receberão” (Mt 21,22).

• Liturgia Diária • Santo Terço •
• Reflexões • Novenas • Orações •

Acesse ↓
https://linktr.ee/OracoesCatolicas",2015-09-04 02:10:00,29156,30769,2021-09-22 07:15:28 BRT,2021-09-22,07:15:28,Photo,114,75,8,15,16,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/oracoesigrejacatolica/photos/a.2031598600439323/2932092283723279/?type=3,NOVENA DAS ROSAS Primeiro Dia sobre derosas.,NA,NA,114,01.02,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/331653450969021/posts/992283781572648,eusebiocity,331653450969021,Eusébio City,MEDIA_NEWS_COMPANY,BR,"Seja bem vindo ao Eusébio City,  tudo que acontece na Cidade de Eusébio /CE",2018-11-02 09:20:42,12282,12545,2021-08-06 13:36:49 BRT,2021-08-06,13:36:49,Photo,2,1,1,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/flaviobolsonaro/photos/a.370137876455039/2432104793591660/?type=3,Política Comissão Especial da Câmara rejeita PEC do voto impresso NÃO contra a PEC do voto impresso Geninho Zuliani (DEM-SP) Kim Kataguiri (DEM-SP) Valtenir Pereira (MDB-MT) Raul Henry (MDB-PE) Marreca Filho (Patriota-MA) .Orlando Silva (PCdoB-SP) Israel Batista (PV-DF) Bosco Saraiva (Solidariedade-AM) Arlindo Chinaglia (PT-SP) Carlos Veras (PT-PE) Odair Cunha (PT-MG) .Júnior Mano (PL-CE) Marcio Alvino (PL-SP) Edilazio Junior (PSD-MA) Fábio Trad (PSD-MS) Rodrigo Maia (sem partido-RJ) Tereza Nelma (PSDB-AL) Paulo Ramos (PDT-RJ) Perpétua Almeida (PCdoB-AC) Aliel Machado (PS-PR) Milton Coelho (PSB-PE) Fernanda Melchionna (PSOL-RS) Paulo Ganime (Novo-RJ),Flavio Bolsonaro,"Veja os deputados que foram contra eleições mais limpas e transparentes!
Mesmo após estar provado que as urnas são violáveis, conforme documentos do próprio TSE.
Os hackers aprimoram suas técnicas e estão sempre evoluindo, conseguem invadir STJ, Nasa, Pentágono… menos as urnas eletrônicas???
É como defender que policiais continuem usando estilingue enquanto traficantes se armam com fuzis.

#votoimpresso #votoauditavel #eleições #eleicoeslimpas #brasil #democracia #bolsonaro #jairbolsonaro #flaviobolsonaro #fechadocombolsonaro #presidentebolsonaro",2,-12.5,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/380420108795954/posts/1906315486206401,ItatiaiaJF,380420108795954,Itatiaia JF,BROADCASTING_MEDIA_PRODUCTION,BR,Música e informação da melhor qualidade.,2011-08-05 20:06:56,8939,9164,2021-09-19 10:20:54 BRT,2021-09-19,10:20:54,Link,6,6,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://radioitatiaiajf.com.br/prefeita-margarida-salomao-defende-manutencao-de-vacinacao-de-adolescentes-em-jf/,NA,Prefeita Margarida Salomão defende manutenção de vacinação de adolescentes em JF - Rádio FM Itatiaia,Prefeita Margarida Salomão defende manutenção de vacinação de adolescentes em Juiz de Fora.,6,-0.57,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/280700862620531/posts/829110631112882,ConservadorIndependente,280700862620531,Conservadores Independentes,CAUSE,BR,"Página de autocrítica e divulgação do pensamento conservador, postura independente em relação ao governo Bolsonaro desde 2019. A página também busca cobrir atualidades e assuntos de interesse público (principalmente durante a pandemia).",2019-01-03 23:39:47,13876,14512,2021-08-11 21:53:16 BRT,2021-08-11,21:53:16,Photo,48,20,15,7,0,0,0,0,6,0,NA,-,0,0,0,N/A,https://www.facebook.com/ConservadorIndependente/photos/a.280725119284772/829110587779553/?type=3,"CENTRAL ELEITORAL VOTE Central Eleitoral @CentralEleicoes URGENTE: após acordo, Câmara não votará ""distritão"" para 2022! Porém, do acordo deve vir o retorno das coligações! CAMARA DEP. RENATA ABREU PODE-SP|dep.rntabre@camara.leg.br 04/05/2021 www.camara.leg.br| 0800-619-619 oantagonista.com Urgente: após acordo, Câmara não votará ""distritão"" o Antagonista",NA,NA,48,-4.9,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/101868150220967/posts/1190007204740384,samia.bomfim.psol,100044232379495,Sâmia Bomfim,POLITICIAN,BR,"Sâmia Bomfim é deputada federal pelo PSOL em SP eleita com 250 mil votos nas eleições de 2018. 
",2016-04-19 17:24:36,435345,618687,2021-12-08 16:42:12 BRT,2021-12-08,16:42:12,Photo,264,208,4,6,45,0,0,0,0,1,NA,-,0,0,0,N/A,https://www.facebook.com/samia.bomfim.psol/photos/a.102085606865888/1190007088073729/?type=3,"Sâmia FN APROVADO! PROJÈTO DELEI DE SÂMIA BOMFIM NA CÂMARA MUNICIPAL DE SÃO PAULO Com relatoria da vereadora Luana Alves, o PL 29/2019 cria o Sistema de Atendimento Socioeducativo para crianças e adolescentes.",NA,NA,264,-3.67,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/272419079800901/posts/1446223709087093,disgrassadu,272419079800901,Minha amiga Merece esse Disgrassadu,ACTIVITY_GENERAL,BR,Interest,2016-07-23 16:12:52,124257,125164,2021-08-03 09:55:11 BRT,2021-08-03,09:55:11,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/UmbandaFilhosdaLuz/photos/a.167095380149500/1722020401323649/?type=3,NA,Templo de Umbanda e Nação - Filhos da Luz,"CAPIM ROSÁRIO OU LÁGRIMAS DE NOSSA SENHORA...
A História das Lágrimas de Nossa Senhora !
Vovó Maria Conga certa vez me falou filho você sabe a história do capim  rosário?
Eu olhei para ela é falei: não sei o que é isso vovó? Ela sorriu e disse: é isso que você tá no pescoço que a vovó lhe deu. O famoso terço de lágrimas de nossa senhora. 
Fiquei surpreso e ela disse muitos desconhecem a importância deste elemento.
No tempo do cativeiro os pretos e pretas velhas ficavam admirados com os terços de cristal dos sinhô e sinhá quando iam a missa e realizavam suas orações. Como nos pretos e pretas não tínhamos condições para ter um terço de cristal criamos o nosso com as sementes do capim rosário que batizamos de lágrimas de nossa senhora.  Isso também é fundamento, cultura e história não estória. 
O capim rosário veio da África e Ásia tropical mas desde que chegou por aqui, trazida por nos escravos e imigrantes, foi amplamente utilizada pelos índios  principalmente no artesanato, pois a semente já vem polida e furada. 
O nome de ""lágrima"" refere-se a sua forma, semelhante a uma gota e o nome de ""nossa senhora"", claro por ter vindo daquelas bandas do oriente-médio, cenário e origem do cristianismo. 
O capim rosário é um cereal e contém em sua semente um grande teor de proteínas e carboidratos. Serve de alimento na fabricação de farinha para pães, bolos, mingaus e sopas.
Suas folhas são usadas como forragem para animais, seus talos na confecção de esteiras e artesanato trançado e toda a planta tem um largo uso na medicina caseira, conhecendo-se mais de 20 aplicações medicinais. Um de seus princípios ativos é aplicado no tratamento ao mal-de-parkinsom. De quebra ainda fornece fécula opcional para a fabricação de cerveja.
Capim rosário , serve para descarrego e para conectar com a espiritualidade. As folhas são usadas para banhos de purificação e de elevação e ainda na preparação de amacis de cabeça e de guias.
Tem propriedades diuréticas É recomendado no tratamento de reumatismos, resfriados, para aliviar menstruações dolorosas, para diminuir ácido-úrico, anemia, ressecamento da pele, edemas, para baixar a febre.
Adorei as Almas 📿📿🕯️🕯️📿📿🕯️🕯️📿📿",0,-84,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/105690931645462/posts/170847901796431,ppb.ofc,105690931645462,PPB,PERSONAL_BLOG,BR,"Patriota Pelo Brasil - A verdade que não deixam ser dita, aqui você tem !!",2021-04-14 11:56:48,N/A,N/A,2021-08-27 18:05:01 BRT,2021-08-27,18:05:01,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,2,187187,0,00:01:15,https://www.facebook.com/biakicisoficial/videos/1728340560688168/,NA,Bia Kicis,"Ato falho? “Nós entramos, através deles?” - Como assim? Estava tudo combinado? O comentário é de vocês.",0,-86,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/203326359677581/posts/4579469705396536,pcdob65,100044908762328,PCdoB - Partido Comunista do Brasil,POLITICAL_ORGANIZATION,BR,"Em defesa do Brasil! #ForaBolsonaro!
",2011-02-18 11:53:04,637516,643745,2021-08-19 09:57:10 BRT,2021-08-19,09:57:10,Native Video,23,21,0,1,0,0,1,0,0,0,owned,Yes,208,208,0,00:00:46,https://www.facebook.com/pcdob65/videos/2752210015079931/,NA,PEC32 NÃO!,NA,23,-5,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/934124066674913/posts/4337101706377115,movimentobrasilonlinecom,934124066674913,Movimento Brasil,NGO,GB,"#AliancaPeloBrasil: VAMOS LUTAR PARA QUE TODOS OS POLÍTICOS E PESSOAS ENVOLVIDAS COM CORRUPÇÃO SEJAM AFASTADAS E PUNIDAS! VAMOS LIMPAR O BRASIL DA IMPUNIDADE E FAZER UMA NOVA HISTÓRIA.

DOAÇÕES: http://vaka.me/1640288",2015-12-23 13:44:40,10697,11318,2021-09-02 02:10:30 BRT,2021-09-02,02:10:30,Photo,16,15,0,1,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/522420381257862/photos/a.530817357084831/2076013039231914/?type=3,FAKENEWS COVID-19 Deputadas bolsonaristas apresentam Projeto de Lei contra a vacinação no Brasil Cláudia Guimarães 01/09/2021 13:17 ANCELMO.COM Buscar neste blog Q Blog da Turma da Coluna defende Bia Kicis A deputada e eu demos entrada ao PL 3026/21 que garante a liberdade do indivíduo de vacinar ou não c/ relação ao covid-1 que proíbe qualquer tratamento discriminatório. BIA KICIS @BIAKICIS FAKENEWS. O projeto não é contra vacinação. É contra a obrigatoriedade e contra qualquer discriminação. DIFÍCIL ENTENDER PARA ALGUNS. BiaKıcıs,Bia Kicis,🚨Alerta de Fake News!,16,-1.44,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/109907047570601/posts/294194482475189,TimesGuatemala,109907047570601,Guatemala Times,NEWS_SITE,GT,Guatemala times es un archivo versionado de noticias que almacena las noticias de los periodicos mas importantes de Guatemala.,2020-10-22 02:17:54,N/A,N/A,2021-08-15 20:00:27 BRT,2021-08-15,20:00:27,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://guatemalatimes.com/exherona-que-adopt-a-ms-de-50-nios-est-presa-por-asesinato,NA,GuatemalaTimes.com | Exheroína que adoptó a más de 50 niños está presa por asesinato,"Flordelis dos Santos terminó convirtiéndose en villana en una trama que la llevó este viernes a la cárcel tras perder su escaño en el Congreso de Brasil, acusada de orquestar el asesinato de su marido.",0,-32,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/394546060555573/posts/5081856255157840,jptnacional,394546060555573,Juventude do PT Nacional,YOUTH_ORGANIZATION,BR,Página Oficial da Juventude do PT,2012-03-14 18:31:19,30471,31453,2021-12-13 20:43:17 BRT,2021-12-13,20:43:17,Photo,28,20,0,4,4,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/jptnacional/photos/a.2369739779702848/5081856215157844/?type=3,NA,NA,NA,28,-1.29,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/182029579364473/posts/948774636023293,NA,182029579364473,Grupo Esquerda Anti - Bolsonaro,ACTIVITY_GENERAL,BR,página com intuito de passar notícias e informações que mostrem que Bolsonaro nao merece nosso voto,2018-10-08 06:19:18,4182,4277,2021-12-02 11:12:52 BRT,2021-12-02,11:12:52,Photo,4,0,0,4,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=635712537446116&set=p.635712537446116&type=3,NA,João,".................................................................................................................
NOTÍCIAS E INFORMAÇÕES JOÃO ADALBERTO CRÉDITOS
...................................................................................................................

𝐂𝐎𝐋𝐈𝐆𝐀ÇÃ𝐎 𝐅𝐀𝐍𝐓Á𝐒𝐓𝐈𝐂𝐀 𝐄𝐍𝐓𝐑𝐄 𝐏𝐓 𝐄 𝐏𝐒𝐁, 𝐁𝐄𝐌 𝐂𝐎𝐌𝐎 𝐏𝐂𝐝𝐨𝐁, 𝐏𝐕, 𝐏𝐒𝐎𝐋 𝐄 𝐑𝐄𝐃𝐄 𝐏𝐀𝐑𝐀 𝐃𝐄𝐑𝐑𝐎𝐓𝐀𝐑 𝐎 𝐁𝐎𝐋𝐒𝐎𝐍𝐀𝐑𝐈𝐒𝐌𝐎

𝐃𝐞𝐩𝐮𝐭𝐚𝐝𝐨𝐬 𝐝𝐞 𝐩𝐚𝐫𝐭𝐢𝐝𝐨 (PSB) à 𝐞𝐬𝐪𝐮𝐞𝐫𝐝𝐚 𝐚𝐩𝐫𝐨𝐯𝐚𝐦 𝐜𝐫𝐢𝐚çã𝐨 𝐝𝐞 𝐟𝐞𝐝𝐞𝐫𝐚çã𝐨 𝐩𝐚𝐫𝐭𝐢𝐝á𝐫𝐢𝐚 𝐜𝐨𝐦 𝐨 𝐏𝐓 𝐞𝐦 𝐭𝐨𝐫𝐧𝐨 𝐝𝐚 𝐜𝐚𝐧𝐝𝐢𝐝𝐚𝐭𝐮𝐫𝐚 𝐋𝐮𝐥𝐚

Dos 30 deputados da bancada do PSB, 25 decidiram que o melhor caminho é a união com o PT e a decisão foi transmitida ao presidente Carlos Siqueira – o que abre caminho para a aliança nacional com o ex-presidente Lula. 

A confederação de partidos à esquerda isolará Ciro ""Seis Por Cento Gomes"", do PDT.

Convém lembrar a postura dele antiPT e antiLula em 2018 quando aliou-se à ala do PSDB, de FHC, O Príncipe, que se ergueu da tumba para apoiá-lo, rachado pelo ex-BolsoDória.

Alckmin, isolado, foi reduzido a 5% do dos votos válidos no primeiro turno, o que elevou o patamar histórico de Ciro 'Seis Por Cento Gomes"" para cerca de 13%. 

Ao cabo, para não apoiar Haddad no segundo turno tirou férias em Paris.  
.....................................................................................................

𝐀𝐥𝐜𝐤𝐦𝐢𝐧 𝐝𝐞𝐯𝐞 𝐝𝐞𝐟𝐢𝐧𝐢𝐫 𝐬𝐞𝐮 𝐧𝐨𝐯𝐨 𝐩𝐚𝐫𝐭𝐢𝐝𝐨 𝐚𝐭é 𝐨 𝐝𝐢𝐚 𝟏𝟎 – 𝐞 𝐚 𝐭𝐞𝐧𝐝ê𝐧𝐜𝐢𝐚 é 𝐨 𝐏𝐒𝐁 (𝐁𝐑)

A mudança de partido, obviamente, é para compôr à esquerda com Lula (vice), unindo-se aos demais da frente de oposição ao bolsonarismo...  

A mudança promete, segundo BR-247: 

'Ex-governador paulista aguardava formação de frente partidária entre PT e PSB, que pode dar governabilidade a um eventual governo Lula, em que ele pode vir a atuar como vice'. 

Para Breno Altman, jornalista e cientista político, Alckmin é Carta ao Povo Brasileiro que José Dirceu redigiu e leu durante o pleito que levou Lula à presidência pela primeira vez, em 2002: 

'Todos os contrato internacionais serão respeitados'.

.....................................................................................................
Fontes Br 247 e Google (reescritas e interpretadas)
.......................................................................................................
...................................................................................................................
1. Abaixo, na foto, Lula e Gleisi, em reunião, antes do almoço que selou a aliança com os partidos de esquerda e que in off inclui Alckmin na vice-presidência, que deixará o PSDB.",4,-0.67,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1590920377887409/posts/2832829933696441,bolsonarominas,1590920377887409,Bolsonaro Minas Gerais,FAN_PAGE,BR,"Minas Gerais apoia Jair Bolsonaro, o defensor da honra nacional.",2016-04-28 14:54:40,84991,89068,2021-08-19 18:24:25 BRT,2021-08-19,18:24:25,Photo,95,87,0,7,1,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/AleSilvaOficial/photos/a.1121639491362491/1726604300866004/?type=3,"Jair Messias Bolsonaro, Presidente da República ""NO DIA 7 DE SETEMBRO, ESTAREI ONDE O POVO ESTIVER"" Siga minhas redes ALESILVA",Alê Silva,Orgulho!,95,-1.72,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
